Unnamed: 0,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,sentimen,html,words,stop_words,stemmed_words,processed,location,address,latitude,longitude,altitude
10,sirodjudin01,#BersatuLawanCovid19 🇲🇨,7.51E+17,1.15E+18,/sirodjudin01/status/1148914272606363648,10/07/2019 11:18,1562757483,0,0,0,0,,,,Jokowi Bakal Umumkan Lokasi Baru Ibu Kota RI dalam Waktu Dekat https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat … via @tribun_palu #ibukota,positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Jokowi Bakal Umumkan Lokasi <strong>Baru</strong> <strong>Ibu</strong> <strong>Kota</strong> RI dalam Waktu Dekat <a class=""twitter-timeline-link"" data-expanded-url=""https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat"" dir=""ltr"" href=""https://t.co/bKnXFgbyxE"" rel=""nofollow noopener"" target=""_blank"" title=""https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">palu.tribunnews.com/2019/07/10/jok</span><span class=""invisible"">owi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1072046476946108416"" dir=""ltr"" href=""/tribun_palu""><s>@</s><b>tribun_palu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibukota?src=hash""><s>#</s><b><strong>ibukota</strong></b></a></p>","['Jokowi', 'Bakal', 'Umumkan', 'Lokasi', 'Baru', 'Ibu', 'Kota', 'RI', 'dalam', 'Waktu', 'Dekat', 'https', 'via', 'ibukota']","['Jokowi', 'Bakal', 'Umumkan', 'Lokasi', 'Baru', 'Ibu', 'Kota', 'RI', '', 'Waktu', 'Dekat', 'https', 'via', 'ibukota']","['jokowi', 'bakal', 'umum', 'lokasi', 'baru', 'ibu', 'kota', 'ri', '', 'waktu', 'dekat', 'https', 'via', 'ibukota']",jokowi bakal umum lokasi baru ibu kota ri  waktu dekat https via ibukota,"Banjarnegara,Indonesia","Banjarnegara, Jawa Tengah, Indonesia",-7.3558733,109.6600728,0
11,tribunnews,Tribunnews,124171593,1.15E+18,/tribunnews/status/1148875323045400577,10/07/2019 08:43,1562748196,3,3,1,0,,,,Jokowi Bakal Umumkan Lokasi Baru Ibu Kota RI dalam Waktu Dekat https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat … via @tribun_palu #ibukota #ibukotabaru,positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Jokowi Bakal Umumkan Lokasi <strong>Baru</strong> <strong>Ibu</strong> <strong>Kota</strong> RI dalam Waktu Dekat <a class=""twitter-timeline-link"" data-expanded-url=""https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat"" dir=""ltr"" href=""https://t.co/0KGtYSxyld"" rel=""nofollow noopener"" target=""_blank"" title=""https://palu.tribunnews.com/2019/07/10/jokowi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">palu.tribunnews.com/2019/07/10/jok</span><span class=""invisible"">owi-bakal-umumkan-lokasi-baru-ibu-kota-ri-dalam-waktu-dekat</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1072046476946108416"" dir=""ltr"" href=""/tribun_palu""><s>@</s><b>tribun_palu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibukota?src=hash""><s>#</s><b><strong>ibukota</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibukotabaru?src=hash""><s>#</s><b>ibukotabaru</b></a></p>","['Jokowi', 'Bakal', 'Umumkan', 'Lokasi', 'Baru', 'Ibu', 'Kota', 'RI', 'dalam', 'Waktu', 'Dekat', 'https', 'via', 'ibukota', 'ibukotabaru']","['Jokowi', 'Bakal', 'Umumkan', 'Lokasi', 'Baru', 'Ibu', 'Kota', 'RI', '', 'Waktu', 'Dekat', 'https', 'via', 'ibukota', 'ibukotabaru']","['jokowi', 'bakal', 'umum', 'lokasi', 'baru', 'ibu', 'kota', 'ri', '', 'waktu', 'dekat', 'https', 'via', 'ibukota', 'ibukotabaru']",jokowi bakal umum lokasi baru ibu kota ri  waktu dekat https via ibukota ibukotabaru,"DKI Jakarta,Indonesia","Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,0
12,sofians,Rezim Anjing,19049983,1.15E+18,/sofians/status/1148824255531847680,10/07/2019 05:20,1562736021,0,0,0,0,,,,"Gegara pena @aniesbaswedan  menghambat reklamasi, cina gagal nyerbu ibukota.
Maka akan disiapkan ibu kota baru buat para pendatang cina. https://twitter.com/merdekadotcom/status/1148823183350329349 …",negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Gegara pena <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110312278"" dir=""ltr"" href=""/aniesbaswedan""><s>@</s><b>aniesbaswedan</b></a>  menghambat reklamasi, cina gagal nyerbu <strong>ibukota</strong>.
Maka akan disiapkan <strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> buat para pendatang cina. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/merdekadotcom/status/1148823183350329349"" dir=""ltr"" href=""https://t.co/8mJGAo1W7Z"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/merdekadotcom/status/1148823183350329349""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/merdekadotcom/</span><span class=""invisible"">status/1148823183350329349</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Gegara', 'pena', 'aniesbaswedan', 'menghambat', 'reklamasi', 'cina', 'gagal', 'nyerbu', 'ibukota', 'Maka', 'akan', 'disiapkan', 'ibu', 'kota', 'baru', 'buat', 'para', 'pendatang', 'cina', 'https']","['Gegara', 'pena', 'aniesbaswedan', 'menghambat', 'reklamasi', 'cina', 'gagal', 'nyerbu', 'ibukota', 'Maka', '', 'disiapkan', 'ibu', 'kota', 'baru', 'buat', '', 'pendatang', 'cina', 'https']","['gegara', 'pena', 'aniesbaswedan', 'hambat', 'reklamasi', 'cina', 'gagal', 'nyerbu', 'ibukota', 'maka', '', 'siap', 'ibu', 'kota', 'baru', 'buat', '', 'datang', 'cina', 'https']",gegara pena aniesbaswedan hambat reklamasi cina gagal nyerbu ibukota maka  siap ibu kota baru buat  datang cina https,"DKI Jakarta,Indonesia","Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183,0
13,SiNiel1,Si_Niel,1.03E+18,1.15E+18,/SiNiel1/status/1151861737869545473,18/07/2019 14:30,1563460213,1,1,5,0,,,,"Pemerintah go sah Ragu masalah penetapan Lokasi untuk Ibu Kota baru karena hampir lahan di Kalimantan ini berbatasan dg : Kebun Sawit, Pemukiman, Hutan Lindung, Taman Nasional, Cagar Alam, Suaka Marga Satwa.

Menurutkuh Bukit Soeharto Kaltim udh tepat Untuk dijadikan Ibukota. pic.twitter.com/g7UiHF3oYt",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pemerintah go sah Ragu masalah penetapan Lokasi untuk <strong>Ibu</strong> <strong>Kota</strong> <strong>baru</strong> karena hampir lahan di Kalimantan ini berbatasan dg : Kebun Sawit, Pemukiman, Hutan Lindung, Taman Nasional, Cagar Alam, Suaka Marga Satwa.

Menurutkuh Bukit Soeharto Kaltim udh tepat Untuk dijadikan <strong>Ibukota</strong>.<img alt=""🙏"" aria-label=""Emoji: Folded hands"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f.png"" title=""Folded hands""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/g7UiHF3oYt"">pic.twitter.com/g7UiHF3oYt</a></p>","['Pemerintah', 'go', 'sah', 'Ragu', 'masalah', 'penetapan', 'Lokasi', 'untuk', 'Ibu', 'Kota', 'baru', 'karena', 'hampir', 'lahan', 'di', 'Kalimantan', 'ini', 'berbatasan', 'dg', 'Kebun', 'Sawit', 'Pemukiman', 'Hutan', 'Lindung', 'Taman', 'Nasional', 'Cagar', 'Alam', 'Suaka', 'Marga', 'Satwa', 'Menurutkuh', 'Bukit', 'Soeharto', 'Kaltim', 'udh', 'tepat', 'Untuk', 'dijadikan', 'Ibukota']","['Pemerintah', 'go', 'sah', 'Ragu', 'masalah', 'penetapan', 'Lokasi', '', 'Ibu', 'Kota', 'baru', '', 'hampir', 'lahan', '', 'Kalimantan', '', 'berbatasan', 'dg', 'Kebun', 'Sawit', 'Pemukiman', 'Hutan', 'Lindung', 'Taman', 'Nasional', 'Cagar', 'Alam', 'Suaka', 'Marga', 'Satwa', 'Menurutkuh', 'Bukit', 'Soeharto', 'Kaltim', 'udh', 'tepat', 'Untuk', 'dijadikan', 'Ibukota']","['perintah', 'go', 'sah', 'ragu', 'masalah', 'tetap', 'lokasi', '', 'ibu', 'kota', 'baru', '', 'hampir', 'lahan', '', 'kalimantan', '', 'batas', 'dg', 'kebun', 'sawit', 'mukim', 'hutan', 'lindung', 'taman', 'nasional', 'cagar', 'alam', 'suaka', 'marga', 'satwa', 'menurutkuh', 'bukit', 'soeharto', 'kaltim', 'udh', 'tepat', 'untuk', 'jadi', 'ibukota']",perintah go sah ragu masalah tetap lokasi  ibu kota baru  hampir lahan  kalimantan  batas dg kebun sawit mukim hutan lindung taman nasional cagar alam suaka marga satwa menurutkuh bukit soeharto kaltim udh tepat untuk jadi ibukota,Kalimantan Barat,"Kalimantan Barat, Indonesia",-0.1322387,111.0968901,0
14,ab_anward,SANGKAR EMAS,2589464034,1.15E+18,/ab_anward/status/1150716520508485639,15/07/2019 10:39,1563187172,0,0,1,0,,,,Nah betul sekali nih utk ibu kota negara yg baru bagusnya Pak @basuki_btp yg mimpin. Ada 2jtaan penduduk baru nanti yg mendiami ibukota baru diantaranya para pejabat2 negara.. https://twitter.com/valencia_amara/status/1150638361876426757 …,positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Nah betul sekali nih utk <strong>ibu</strong> <strong>kota</strong> negara yg <strong>baru</strong> bagusnya Pak <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115286138"" dir=""ltr"" href=""/basuki_btp""><s>@</s><b>basuki_btp</b></a> yg mimpin. Ada 2jtaan penduduk <strong>baru</strong> nanti yg mendiami <strong>ibukota</strong> <strong>baru</strong> diantaranya para pejabat2 negara.. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/valencia_amara/status/1150638361876426757"" dir=""ltr"" href=""https://t.co/VdRtJ8v22h"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/valencia_amara/status/1150638361876426757""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/valencia_amara</span><span class=""invisible"">/status/1150638361876426757</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Nah', 'betul', 'sekali', 'nih', 'utk', 'ibu', 'kota', 'negara', 'yg', 'baru', 'bagusnya', 'Pak', 'yg', 'mimpin', 'Ada', 'penduduk', 'baru', 'nanti', 'yg', 'mendiami', 'ibukota', 'baru', 'diantaranya', 'para', 'negara', 'https']","['Nah', 'betul', 'sekali', 'nih', 'utk', 'ibu', 'kota', 'negara', 'yg', 'baru', 'bagusnya', 'Pak', 'yg', 'mimpin', 'Ada', 'penduduk', 'baru', '', 'yg', 'mendiami', 'ibukota', 'baru', 'diantaranya', '', 'negara', 'https']","['nah', 'betul', 'sekali', 'nih', 'utk', 'ibu', 'kota', 'negara', 'yg', 'baru', 'bagus', 'pak', 'yg', 'mimpin', 'ada', 'duduk', 'baru', '', 'yg', 'ami', 'ibukota', 'baru', 'antara', '', 'negara', 'https']",nah betul sekali nih utk ibu kota negara yg baru bagus pak yg mimpin ada duduk baru  yg ami ibukota baru antara  negara https,"JakartaPusat,DKIJakarta","Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.18233995,106.8428715,0
15,kusnida_iman,PENIKMAT HIDUP☆,7.72E+17,1.15E+18,/kusnida_iman/status/1150615920139735040,15/07/2019 03:59,1563163187,0,0,0,0,,,,"Ini khan Ibu Kota yang Baru jadi Nanti di Tunjuk Gubernur Daerah Khusus Ibukota yg Baru juga jd nanti Jakarta namanya berubah jadi Provinsi Jakarta,semua fasilitas Ke Ibu Kotaan nya nanti dihapus.",netral,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ini khan <strong>Ibu</strong> <strong>Kota</strong> yang <strong>Baru</strong> jadi Nanti di Tunjuk Gubernur Daerah Khusus <strong>Ibukota</strong> yg <strong>Baru</strong> juga jd nanti Jakarta namanya berubah jadi Provinsi Jakarta,semua fasilitas Ke <strong>Ibu</strong> Kotaan nya nanti dihapus.</p>","['Ini', 'khan', 'Ibu', 'Kota', 'yang', 'Baru', 'jadi', 'Nanti', 'di', 'Tunjuk', 'Gubernur', 'Daerah', 'Khusus', 'Ibukota', 'yg', 'Baru', 'juga', 'jd', 'nanti', 'Jakarta', 'namanya', 'berubah', 'jadi', 'Provinsi', 'Jakarta', 'semua', 'fasilitas', 'Ke', 'Ibu', 'Kotaan', 'nya', 'nanti', 'dihapus']","['Ini', 'khan', 'Ibu', 'Kota', '', 'Baru', 'jadi', 'Nanti', '', 'Tunjuk', 'Gubernur', 'Daerah', 'Khusus', 'Ibukota', 'yg', 'Baru', '', 'jd', '', 'Jakarta', 'namanya', 'berubah', 'jadi', 'Provinsi', 'Jakarta', 'semua', 'fasilitas', 'Ke', 'Ibu', 'Kotaan', 'nya', '', 'dihapus']","['ini', 'khan', 'ibu', 'kota', '', 'baru', 'jadi', 'nanti', '', 'tunjuk', 'gubernur', 'daerah', 'khusus', 'ibukota', 'yg', 'baru', '', 'jd', '', 'jakarta', 'nama', 'ubah', 'jadi', 'provinsi', 'jakarta', 'semua', 'fasilitas', 'ke', 'ibu', 'kota', 'nya', '', 'hapus']",ini khan ibu kota  baru jadi nanti  tunjuk gubernur daerah khusus ibukota yg baru  jd  jakarta nama ubah jadi provinsi jakarta semua fasilitas ke ibu kota nya  hapus,"Makassar,SulawesiSelata","Makassar ????, Galesong Selatan, Sulawesi Selatan, 90115, Indonesia",-5.1342962,119.4124282,0
16,BappenasRI,BappenasRI,235021856,1.15E+18,/BappenasRI/status/1150594287056244737,15/07/2019 02:33,1563158029,1,2,1,0,,,,Pemindahan ibukota negara akan menciptakan dorongan investasi yang lebih luas pada wilayah lain. Keterkaitan ekonomi provinsi ibu kota baru dengan Provinsi lain disekitarnya akan menjadi salah satu pendorong investasi di provinsi lain ##IbuKotaBaru #DialogIKNKalimantan,positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Pemindahan</strong> <strong>ibukota</strong> negara akan menciptakan dorongan investasi yang lebih luas pada wilayah lain. Keterkaitan ekonomi provinsi <strong>ibu</strong> <strong>kota</strong> <strong>baru</strong> dengan Provinsi lain disekitarnya akan menjadi salah satu pendorong investasi di provinsi lain #<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IbuKotaBaru?src=hash""><s>#</s><b>IbuKotaBaru</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DialogIKNKalimantan?src=hash""><s>#</s><b>DialogIKNKalimantan</b></a></p>","['Pemindahan', 'ibukota', 'negara', 'akan', 'menciptakan', 'dorongan', 'investasi', 'yang', 'lebih', 'luas', 'pada', 'wilayah', 'lain', 'Keterkaitan', 'ekonomi', 'provinsi', 'ibu', 'kota', 'baru', 'dengan', 'Provinsi', 'lain', 'disekitarnya', 'akan', 'menjadi', 'salah', 'satu', 'pendorong', 'investasi', 'di', 'provinsi', 'lain', 'IbuKotaBaru', 'DialogIKNKalimantan']","['Pemindahan', 'ibukota', 'negara', '', 'menciptakan', 'dorongan', 'investasi', '', 'lebih', 'luas', '', 'wilayah', '', 'Keterkaitan', 'ekonomi', 'provinsi', 'ibu', 'kota', 'baru', '', 'Provinsi', '', 'disekitarnya', '', 'menjadi', 'salah', 'satu', 'pendorong', 'investasi', '', 'provinsi', '', 'IbuKotaBaru', 'DialogIKNKalimantan']","['pindah', 'ibukota', 'negara', '', 'cipta', 'dorong', 'investasi', '', 'lebih', 'luas', '', 'wilayah', '', 'kait', 'ekonomi', 'provinsi', 'ibu', 'kota', 'baru', '', 'provinsi', '', 'sekitar', '', 'jadi', 'salah', 'satu', 'dorong', 'investasi', '', 'provinsi', '', 'ibukotabaru', 'dialogiknkalimantan']",pindah ibukota negara  cipta dorong investasi  lebih luas  wilayah  kait ekonomi provinsi ibu kota baru  provinsi  sekitar  jadi salah satu dorong investasi  provinsi  ibukotabaru dialogiknkalimantan,www.bappenas.go.id,"Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1950265,106.8322242,0
17,KompasData,Kompas Data,771030588,1.15E+18,/KompasData/status/1150359285538279425,14/07/2019 11:00,1563102000,0,1,0,0,,,,Ibu kota baru yang akan dibangun di Pulau Kalimantan akan menggunakan konsep forest city. #IbuKota #AdadiKompas #Kalimantan #ForestCity https://bebas.kompas.id/baca/utama/2019/07/11/ibu-kota-baru-berkonsep-forest-city/#utm_source=medsos_twitter&utm_medium=kompasdata …,positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Ibu</strong> <strong>kota</strong> <strong>baru</strong> yang akan dibangun di Pulau Kalimantan akan menggunakan konsep forest city. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IbuKota?src=hash""><s>#</s><b><strong>IbuKota</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AdadiKompas?src=hash""><s>#</s><b>AdadiKompas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kalimantan?src=hash""><s>#</s><b>Kalimantan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForestCity?src=hash""><s>#</s><b>ForestCity</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://bebas.kompas.id/baca/utama/2019/07/11/ibu-kota-baru-berkonsep-forest-city/#utm_source=medsos_twitter&amp;utm_medium=kompasdata"" dir=""ltr"" href=""https://t.co/sJ5EL5ZYia"" rel=""nofollow noopener"" target=""_blank"" title=""https://bebas.kompas.id/baca/utama/2019/07/11/ibu-kota-baru-berkonsep-forest-city/#utm_source=medsos_twitter&amp;utm_medium=kompasdata""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bebas.kompas.id/baca/utama/201</span><span class=""invisible"">9/07/11/ibu-kota-baru-berkonsep-forest-city/#utm_source=medsos_twitter&amp;utm_medium=kompasdata</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['Ibu', 'kota', 'baru', 'yang', 'akan', 'dibangun', 'di', 'Pulau', 'Kalimantan', 'akan', 'menggunakan', 'konsep', 'forest', 'city', 'IbuKota', 'AdadiKompas', 'Kalimantan', 'ForestCity', 'https']","['Ibu', 'kota', 'baru', '', '', 'dibangun', '', 'Pulau', 'Kalimantan', '', 'menggunakan', 'konsep', 'forest', 'city', 'IbuKota', 'AdadiKompas', 'Kalimantan', 'ForestCity', 'https']","['ibu', 'kota', 'baru', '', '', 'bangun', '', 'pulau', 'kalimantan', '', 'guna', 'konsep', 'forest', 'city', 'ibukota', 'adadikompas', 'kalimantan', 'forestcity', 'https']",ibu kota baru   bangun  pulau kalimantan  guna konsep forest city ibukota adadikompas kalimantan forestcity https,"Palmerah,Jakarta","Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",-6.1910017,106.7943633,0
18,dflfp,Life,197713730,1.15E+18,/dflfp/status/1149508717068447745,12/07/2019 02:40,1562899209,0,0,0,0,,,,hal semasif pemindahan ibu kota knp gak boleh ada transparansi? apakah pemindahan ibukota negara jadi ancaman keamanan negara?,negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">hal semasif <strong>pemindahan</strong> <strong>ibu</strong> <strong>kota</strong> knp gak boleh ada transparansi? apakah <strong>pemindahan</strong> <strong>ibukota</strong> negara jadi ancaman keamanan negara?</p>","['hal', 'semasif', 'pemindahan', 'ibu', 'kota', 'knp', 'gak', 'boleh', 'ada', 'transparansi', 'apakah', 'pemindahan', 'ibukota', 'negara', 'jadi', 'ancaman', 'keamanan', 'negara']","['', 'semasif', 'pemindahan', 'ibu', 'kota', 'knp', 'gak', '', '', 'transparansi', '', 'pemindahan', 'ibukota', 'negara', 'jadi', 'ancaman', 'keamanan', 'negara']","['', 'masif', 'pindah', 'ibu', 'kota', 'knp', 'gak', '', '', 'transparansi', '', 'pindah', 'ibukota', 'negara', 'jadi', 'ancam', 'aman', 'negara']", masif pindah ibu kota knp gak   transparansi  pindah ibukota negara jadi ancam aman negara,"Kalimantan Timur,Indonesia","Kalimantan Timur, Indonesia",0.7884397,116.2419977,0
19,itechcourse,Indonesian Technology Itech,7.16E+17,1.15E+18,/itechcourse/status/1149243492574437378,11/07/2019 09:06,1562835975,0,0,0,0,,,,"“ Gubernur se-Sumatera Dukung Lampung Calon Ibukota Indonesia “
Dukungan Lampung menjadi calon ibu kota negara (IKN) RI yang baru pulang mengalir. Kali ini sokongan berasal dari Gubernur se Sumatera. pic.twitter.com/hnZ0oBb4ze",positif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">“ Gubernur se-Sumatera Dukung Lampung Calon <strong>Ibukota</strong> Indonesia “
Dukungan Lampung menjadi calon <strong>ibu</strong> <strong>kota</strong> negara (IKN) RI yang <strong>baru</strong> pulang mengalir. Kali ini sokongan berasal dari Gubernur se Sumatera. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hnZ0oBb4ze"">pic.twitter.com/hnZ0oBb4ze</a></p>","['Gubernur', 'Dukung', 'Lampung', 'Calon', 'Ibukota', 'Indonesia', 'Dukungan', 'Lampung', 'menjadi', 'calon', 'ibu', 'kota', 'negara', 'IKN', 'RI', 'yang', 'baru', 'pulang', 'mengalir', 'Kali', 'ini', 'sokongan', 'berasal', 'dari', 'Gubernur', 'se', 'Sumatera']","['Gubernur', 'Dukung', 'Lampung', 'Calon', 'Ibukota', 'Indonesia', 'Dukungan', 'Lampung', 'menjadi', 'calon', 'ibu', 'kota', 'negara', 'IKN', 'RI', '', 'baru', 'pulang', 'mengalir', 'Kali', '', 'sokongan', 'berasal', '', 'Gubernur', 'se', 'Sumatera']","['gubernur', 'dukung', 'lampung', 'calon', 'ibukota', 'indonesia', 'dukung', 'lampung', 'jadi', 'calon', 'ibu', 'kota', 'negara', 'ikn', 'ri', '', 'baru', 'pulang', 'alir', 'kali', '', 'sokong', 'asal', '', 'gubernur', 'se', 'sumatera']",gubernur dukung lampung calon ibukota indonesia dukung lampung jadi calon ibu kota negara ikn ri  baru pulang alir kali  sokong asal  gubernur se sumatera,"KotaMetro,Lampung","Alun-alun Kota Metro, Metro, Lampung, Indonesia",-5.11471345,105.3083226,0
20,Muhammad_RM16,Muhammad RM,602755138,1.15E+18,/Muhammad_RM16/status/1149174074008059905,11/07/2019 04:30,1562819424,1,1,7,0,,,,Apa manfaat pemindahan ibukota negara disaat hutang terus memberatkan negara?? Juga malah dibiayai dgn hutang untuk pemindahan ibu kota. Kesempatan bagi asing dan aseng untuk menjebak dan mengikat dgn hutang. Kalau tidak bisa bayar ibukotanya/Indonesia diambil alih asing/aseng,negatif,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Apa manfaat <strong>pemindahan</strong> <strong>ibukota</strong> negara disaat hutang terus memberatkan negara?? Juga malah dibiayai dgn hutang untuk <strong>pemindahan</strong> <strong>ibu</strong> <strong>kota</strong>. Kesempatan bagi asing dan aseng untuk menjebak dan mengikat dgn hutang. Kalau tidak bisa bayar ibukotanya/Indonesia diambil alih asing/aseng</p>","['Apa', 'manfaat', 'pemindahan', 'ibukota', 'negara', 'disaat', 'hutang', 'terus', 'memberatkan', 'negara', 'Juga', 'malah', 'dibiayai', 'dgn', 'hutang', 'untuk', 'pemindahan', 'ibu', 'kota', 'Kesempatan', 'bagi', 'asing', 'dan', 'aseng', 'untuk', 'menjebak', 'dan', 'mengikat', 'dgn', 'hutang', 'Kalau', 'tidak', 'bisa', 'bayar', 'diambil', 'alih']","['Apa', 'manfaat', 'pemindahan', 'ibukota', 'negara', 'disaat', 'hutang', 'terus', 'memberatkan', 'negara', 'Juga', 'malah', 'dibiayai', 'dgn', 'hutang', '', 'pemindahan', 'ibu', 'kota', 'Kesempatan', '', 'asing', '', 'aseng', '', 'menjebak', '', 'mengikat', 'dgn', 'hutang', 'Kalau', '', '', 'bayar', 'diambil', 'alih']","['apa', 'manfaat', 'pindah', 'ibukota', 'negara', 'saat', 'hutang', 'terus', 'berat', 'negara', 'juga', 'malah', 'biaya', 'dgn', 'hutang', '', 'pindah', 'ibu', 'kota', 'sempat', '', 'asing', '', 'aseng', '', 'jebak', '', 'ikat', 'dgn', 'hutang', 'kalau', '', '', 'bayar', 'ambil', 'alih']",apa manfaat pindah ibukota negara saat hutang terus berat negara juga malah biaya dgn hutang  pindah ibu kota sempat  asing  aseng  jebak  ikat dgn hutang kalau   bayar ambil alih,"Banten,Indonesia","Banten, Indonesia",-6.47800285,105.5410285,0
